loinc_num,long_common_name,component,system,method_typ,scale_typ,specimen_norm,specimen_clean,System,Model,method_class,method_clean,analyte_clean,elr_name,has_specimen,has_specimen,has_method,has_method,has_model,noise_corruption,noise_compression,noise_omission,noise_total,noise_level,analyte_len,info_score,coverage_pattern,has_analyte,seed_id,variant_id
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,NEUMODX | FLUB | NAA,0,False,1,True,1,0,0,0,0,low,5,3,A+M,True,395,7
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,INFLUENZA B - NASOPHARYNGEAL SWAB SWAB,1,True,0,False,0,0,1,1,2,medium,6,1,A+S,True,395,8
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,NEUMODX / FLUB,0,False,0,False,1,0,0,1,1,low,3,1,A,True,395,9
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB NP SWAB,1,True,0,False,0,0,0,1,1,low,3,1,A+S,True,395,10
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB | RT-PCR,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,395,11
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB | PCR,0,False,1,True,0,0,1,0,1,low,3,3,A+M,True,396,0
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,NEUMODX - FLUB - RT-QPCR,0,False,1,True,1,0,0,0,0,low,5,3,A+M,True,396,1
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB | NAAT | NASAL SWAB,1,True,1,True,0,0,0,0,0,low,6,3,A+M+S,True,396,2
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB STATUS PCR MIDTURBINATE SWAB,1,False,1,True,0,0,1,0,1,low,5,3,A+M+I,True,396,3
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB RT-PCR NASAL ASPIRATE,1,True,1,True,0,0,0,0,0,low,4,3,A+M+S,True,396,4
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB - PCR - ANTERIOR NASAL SWAB SWAB,1,True,1,True,0,0,1,0,1,low,8,3,A+M+S,True,396,5
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB - RT-QPCR,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,396,6
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB PCR MID TURBINATE NASAL SWAB,1,True,1,True,0,0,0,0,0,low,6,3,A+M+S,True,396,7
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB | MIDTURBINATE,1,False,0,False,0,0,0,1,1,low,3,1,A,True,396,8
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,NEUMODX - FLUB - NAAT,0,False,1,True,1,0,0,0,0,low,5,3,A+M,True,396,9
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,0NEUMODX | F-B | RT-PCR | ANTERIOR NARES,1,True,1,True,1,1,1,2,4,high,8,3,A+M+S,True,396,10
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUB INTERPRETATION,FLUB - MIDTURBINATE SWAB,1,False,0,False,0,0,0,1,1,low,4,1,A,True,396,11
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX / FLUA / PCR,0,False,1,True,1,0,0,0,0,low,5,3,A+M,True,397,0
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX | FLUA | PCR,0,False,1,True,1,0,0,0,0,low,5,3,A+M,True,397,1
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,F-A,0,False,0,False,0,0,1,3,4,high,1,1,A,True,397,2
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA / RT-PCR,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,397,3
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA / NP SWAB SWAB,1,True,0,False,0,0,0,1,1,low,5,1,A+S,True,397,4
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX | FLAU,0,False,0,False,1,1,0,1,2,medium,3,0,NONE,False,397,5
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA - QPCR,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,397,6
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLU A - PCR - NP SWAB,1,True,1,True,0,0,1,0,1,low,7,3,A+M+S,True,397,7
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA RT-QPCR NASOPHARYNGEAL SWAB,1,True,1,True,0,0,0,0,0,low,4,3,A+M+S,True,397,8
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA RPT - RT-PCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,397,9
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA | NASOPHARYNGEAL WASH SWAB,1,True,0,False,0,0,1,1,2,medium,5,1,A+S,True,397,10
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,INFLUENZA A RT-QPCR NASOPHARYNGEAL ASPIRATE SWAB,1,True,1,True,0,0,1,0,1,low,6,3,A+M+S,True,397,11
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLU A - RT-QPCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,398,0
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX | FLUA LAB RESULT | QPCR,0,False,1,True,1,0,1,0,1,low,7,3,A+M+I,True,398,1
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX | FLUA,0,False,0,False,1,0,1,1,2,medium,3,1,A,True,398,2
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA RES | RT-PCRR | ANTERIOR NARES,1,True,1,False,0,1,1,0,2,medium,7,1,A+S+I,True,398,3
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX FLUA RT-PCR,0,False,1,True,1,0,0,0,0,low,3,3,A+M,True,398,4
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX / FLUA,0,False,0,False,1,0,0,1,1,low,3,1,A,True,398,5
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,INFLUENZA A NAA MID TURBINATE NASAL SWAB,1,True,1,True,0,0,1,0,1,low,7,3,A+M+S,True,398,6
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA RT-PCR NASAL ASPIRATE,1,True,1,True,0,0,0,0,0,low,4,3,A+M+S,True,398,7
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA LAB RESULT NAAT,0,False,1,True,0,0,1,0,1,low,4,3,A+M+I,True,398,8
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,NEUMODX | INFLUENZA A | QPCR,0,False,1,True,1,0,1,0,1,low,6,3,A+M,True,398,9
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA / NAAT,0,False,1,True,0,1,0,0,1,low,3,3,A+M,True,398,10
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,FLUA INTERPRETATION,FLUA,0,False,0,False,0,0,0,1,1,low,1,1,A,True,398,11
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX / RSV / PCR,0,False,1,True,1,0,0,2,2,medium,5,3,A+M,True,399,0
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV / NAA / NASOPHARYNGEAL ASPIRATE,1,True,1,True,0,0,0,2,2,medium,6,3,A+M+S,True,399,1
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV / NAA / NPH,1,False,1,True,0,1,0,2,3,medium,5,3,A+M,True,399,2
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV FINAL / PCR / NPH,1,False,1,True,0,0,1,0,1,low,6,3,A+M+I,True,399,3
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV,0,False,0,False,0,0,0,3,3,medium,1,1,A,True,399,4
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV | NAAT,0,False,1,True,0,0,0,2,2,medium,3,3,A+M,True,399,5
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX / RSV / QPCR / NASOPHARYNGEAL ASPIRATE SWAB,1,True,1,True,1,0,0,2,2,medium,9,3,A+M+S,True,399,6
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX - RSV,0,False,0,False,1,0,0,3,3,medium,3,1,A,True,399,7
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX RSV PCR NP SWAB,1,True,1,True,1,0,0,2,2,medium,5,3,A+M+S,True,399,8
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX RSV INTERP NAAT NASOPHARYNGEAL WASH,1,True,1,True,1,0,1,0,1,low,6,3,A+M+S+I,True,399,9
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV / NP SWAB,1,True,0,False,0,0,0,3,3,medium,4,1,A+S,True,399,10
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal  swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX / RSV / NAAT,0,False,1,True,1,0,0,2,2,medium,5,3,A+M,True,399,11
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV STATUS | NAA | NASAL ASPIRATE SWAB,1,True,1,True,0,0,1,0,1,low,8,3,A+M+S+I,True,400,0
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV LAB RESULT | RT-QPCR | ANTERIOR NARES,1,True,1,True,0,0,1,0,1,low,8,3,A+M+S+I,True,400,1
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV NAAT MIDTURBINATE SWAB,1,False,1,True,0,0,0,2,2,medium,4,3,A+M,True,400,2
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV | PCR,0,False,1,True,0,0,0,2,2,medium,3,3,A+M,True,400,3
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV NAAT,0,False,1,True,0,0,0,2,2,medium,2,3,A+M,True,400,4
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX RSV NAA,0,False,1,True,1,0,0,2,2,medium,3,3,A+M,True,400,5
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV | PCR | NASAL SWAB SWAB,1,True,1,True,0,0,0,2,2,medium,7,3,A+M+S,True,400,6
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX - RSV RESULT - RT-PCR,0,False,1,True,1,0,1,0,1,low,6,3,A+M+I,True,400,7
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,NEUMODX RSV NAAT,0,False,1,True,1,0,0,2,2,medium,3,3,A+M,True,400,8
92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory,NeuMoDx Flu A-B/RSV/SARS-CoV-2 Vantage Assay,naat,Probe.amp.tar,RSV INTERPRETATION,RSV NASAL WASH SWAB,1,True,0,False,0,0,0,3,3,medium,4,1,A+S,True,400,9
